Date,Open,High,Low,Close,Adj Close,Volume
2013-06-10,107.440002,107.639999,106.419998,106.669998,80.153694,1108500
2013-06-11,105.959999,106.660004,105.220001,105.959999,79.620193,1139100
2013-06-12,106.910004,107.400002,106.300003,107.050003,80.439232,1597200
2013-06-13,107.040001,108.290001,106.620003,107.970001,81.130524,1831000
2013-06-14,107.750000,108.459999,107.209999,107.699997,80.927666,1053100
2013-06-17,108.250000,109.250000,107.739998,108.269997,81.355957,1144300
2013-06-18,108.580002,109.260002,108.320000,108.849998,81.791763,1656600
2013-06-19,108.760002,109.089996,106.900002,106.930000,80.349052,1566000
2013-06-20,106.260002,106.930000,105.000000,105.040001,78.928871,2591400
2013-06-21,105.500000,106.129997,105.000000,105.059998,78.943916,2836100
2013-06-24,104.709999,104.919998,103.510002,103.830002,78.019669,1419200
2013-06-25,104.500000,104.610001,103.540001,103.669998,77.899429,1467900
2013-06-26,104.500000,105.910004,104.360001,105.769997,79.477417,1666600
2013-06-27,106.150002,107.629997,106.010002,107.360001,80.672157,2536000
2013-06-28,107.110001,108.860001,107.110001,108.459999,81.498741,2717300
2013-07-01,108.459999,108.849998,107.889999,108.059998,81.198135,1509100
2013-07-02,107.959999,107.959999,105.940002,106.400002,79.950821,1587000
2013-07-03,106.290001,107.379997,105.540001,107.199997,80.551941,651600
2013-07-05,107.580002,108.669998,107.370003,108.660004,81.649010,731800
2013-07-08,109.050003,109.389999,108.720001,109.169998,82.032227,1102500
2013-07-09,109.730003,110.309998,109.150002,109.570000,82.332802,1150900
2013-07-10,109.620003,111.680000,109.480003,111.519997,83.798065,1397000
2013-07-11,112.379997,113.160004,112.019997,113.099998,84.985298,1118300
2013-07-12,113.120003,113.570000,111.779999,112.529999,84.557014,1459400
2013-07-15,112.750000,114.370003,112.459999,114.370003,85.939590,1446000
2013-07-16,114.330002,114.510002,112.570000,112.599998,84.609596,1274500
2013-07-17,112.989998,114.080002,112.900002,114.080002,85.721680,1130600
2013-07-18,114.180000,115.389999,114.070000,115.389999,86.706055,1058200
2013-07-19,114.980003,115.629997,114.690002,115.550003,86.826286,1713900
2013-07-22,115.800003,115.900002,115.180000,115.650002,86.901398,1129200
2013-07-23,118.199997,119.610001,117.010002,117.919998,88.607140,2643500
2013-07-24,118.570000,120.379997,118.230003,119.120003,89.508827,2220700
2013-07-25,117.599998,119.519997,117.300003,119.500000,89.794395,2833300
2013-07-26,119.000000,120.050003,118.809998,120.000000,90.170059,1675800
2013-07-29,118.820000,120.389999,118.809998,119.989998,90.162552,1726900
2013-07-30,120.519997,120.919998,119.480003,120.089996,90.237694,1584600
2013-07-31,120.440002,121.570000,119.320000,120.120003,90.260269,1852200
2013-08-01,120.760002,122.239998,120.750000,122.169998,91.800652,1238500
2013-08-02,123.120003,124.080002,121.940002,123.769997,93.002930,1842300
2013-08-05,123.550003,124.629997,123.230003,124.150002,93.288460,1166200
2013-08-06,124.040001,124.529999,123.870003,124.260002,93.371132,1597700
2013-08-07,124.000000,124.699997,123.699997,124.540001,93.581528,1372100
2013-08-08,125.000000,125.000000,123.809998,124.639999,93.656654,1358700
2013-08-09,124.510002,124.699997,123.599998,124.019997,93.190765,1307800
2013-08-12,123.839996,124.180000,122.980003,123.000000,92.424339,1376200
2013-08-13,123.269997,124.300003,123.000000,124.059998,93.220840,1481600
2013-08-14,124.000000,124.279999,123.349998,123.620003,92.890221,1045300
2013-08-15,122.750000,123.360001,121.830002,122.129997,91.770599,1191700
2013-08-16,121.830002,122.779999,121.699997,122.199997,91.823219,1400300
2013-08-19,121.919998,122.580002,121.250000,121.910004,91.605278,1191700
2013-08-20,121.919998,123.970001,121.919998,122.410004,91.981003,1545400
2013-08-21,122.370003,123.930000,121.870003,122.930000,92.371742,1455900
2013-08-22,123.320000,124.570000,123.050003,123.709999,92.957848,4718000
2013-08-23,123.720001,126.300003,123.589996,126.000000,94.678574,4927100
2013-08-26,126.000000,126.730003,125.099998,125.190002,94.069916,1311100
2013-08-27,124.449997,125.820000,122.800003,123.139999,92.529549,1315200
2013-08-28,123.260002,124.000000,123.220001,123.300003,92.649765,1207700
2013-08-29,122.430000,123.050003,122.029999,122.339996,92.793846,1333600
2013-08-30,122.580002,122.669998,121.720001,122.419998,92.854553,1847000
2013-09-03,123.349998,124.360001,123.099998,123.629997,93.772316,1525400
2013-09-04,123.349998,124.860001,123.250000,124.269997,94.257736,1360300
2013-09-05,123.580002,124.360001,123.070000,124.139999,94.159142,1337200
2013-09-06,124.540001,124.879997,122.540001,123.730003,93.848183,1662600
2013-09-09,123.970001,124.870003,123.820000,124.070000,94.106049,1220200
2013-09-10,124.690002,125.800003,124.339996,125.070000,94.864555,1352500
2013-09-11,124.910004,126.570000,124.910004,126.570000,96.002281,1143300
2013-09-12,126.309998,127.389999,126.199997,126.540001,95.979538,1886100
2013-09-13,126.970001,127.320000,126.019997,127.250000,96.518066,973200
2013-09-16,128.210007,129.169998,127.900002,128.460007,97.435837,1418000
2013-09-17,128.470001,129.759995,128.210007,129.639999,98.330872,1169300
2013-09-18,129.649994,130.889999,128.449997,130.839996,99.241051,1386500
2013-09-19,131.000000,131.600006,130.199997,130.389999,98.899719,1403500
2013-09-20,130.440002,130.630005,128.000000,128.000000,97.086922,2284900
2013-09-23,128.119995,128.860001,127.000000,127.620003,96.798698,1138700
2013-09-24,127.879997,129.220001,127.879997,128.139999,97.193115,1309100
2013-09-25,127.690002,128.449997,127.290001,127.860001,96.980759,1062300
2013-09-26,128.149994,129.949997,128.009995,129.850006,98.490158,1525700
2013-09-27,129.589996,129.850006,128.070007,129.240005,98.027458,1308900
2013-09-30,128.080002,128.580002,127.250000,127.550003,96.745613,1588500
2013-10-01,127.769997,128.300003,127.440002,127.500000,96.707687,1377500
2013-10-02,127.110001,127.150002,124.099998,125.080002,94.872147,3204200
2013-10-03,124.910004,124.919998,122.099998,122.830002,93.165527,2668500
2013-10-04,123.150002,123.410004,121.519997,122.500000,92.915230,2490300
2013-10-07,122.169998,124.959999,121.830002,123.559998,93.719223,1950700
2013-10-08,123.629997,123.949997,122.389999,122.459999,92.884880,1080200
2013-10-09,122.620003,123.139999,121.750000,122.029999,92.558746,1531000
2013-10-10,122.709999,126.699997,122.709999,126.680000,96.085732,1323200
2013-10-11,126.209999,126.580002,125.750000,126.169998,95.698883,1260000
2013-10-14,125.839996,127.629997,125.330002,127.500000,96.707687,790600
2013-10-15,127.470001,127.629997,125.720001,125.900002,95.494095,1109500
2013-10-16,126.660004,127.989998,126.029999,127.860001,96.980759,1494000
2013-10-17,127.570000,129.449997,127.089996,129.360001,98.118477,857700
2013-10-18,129.610001,129.610001,128.649994,128.899994,97.769569,1447500
2013-10-21,128.899994,129.059998,125.089996,125.300003,95.038986,3450600
2013-10-22,129.589996,130.179993,127.290001,130.050003,98.641853,2784200
2013-10-23,130.000000,132.029999,130.000000,131.979996,100.105713,1672200
2013-10-24,132.020004,132.990005,131.389999,132.619995,100.591179,1125400
2013-10-25,132.410004,134.190002,131.899994,134.000000,101.637871,1578100
2013-10-28,133.759995,134.380005,132.949997,133.229996,101.053841,1316400
2013-10-29,133.399994,133.889999,132.869995,133.660004,101.380005,1231100
2013-10-30,134.119995,134.960007,133.320007,133.720001,101.425514,1196100
2013-10-31,134.009995,134.779999,133.160004,133.339996,101.137276,1516500
2013-11-01,133.539993,136.839996,133.429993,134.550003,102.055046,2135000
2013-11-04,135.000000,136.000000,134.910004,135.740005,102.957680,833400
2013-11-05,135.330002,136.360001,135.050003,135.470001,102.752861,885700
2013-11-06,135.529999,136.929993,135.529999,136.869995,103.814774,921900
2013-11-07,136.889999,138.149994,136.089996,136.199997,103.306572,1285400
2013-11-08,136.169998,138.149994,136.009995,138.110001,104.755264,1281400
2013-11-11,137.919998,137.919998,136.300003,137.149994,104.027092,1029900
2013-11-12,137.149994,137.240005,136.399994,137.229996,104.087807,1485100
2013-11-13,136.539993,137.380005,135.539993,137.259995,104.110573,1667500
2013-11-14,137.740005,138.399994,137.000000,138.289993,104.891792,886200
2013-11-15,137.929993,138.039993,136.389999,137.449997,104.254677,2043000
2013-11-18,137.619995,138.850006,137.619995,137.850006,104.558067,897700
2013-11-19,138.110001,139.350006,137.720001,138.970001,105.407578,1047000
2013-11-20,138.839996,138.839996,136.990005,137.190002,104.057487,858600
2013-11-21,137.630005,139.009995,137.259995,138.669998,105.180054,3642300
2013-11-22,139.070007,140.940002,138.770004,140.880005,106.856354,4836800
2013-11-25,141.160004,142.130005,140.800003,141.759995,107.523766,6402400
2013-11-26,141.500000,143.419998,141.309998,143.059998,108.509827,2432600
2013-11-27,142.089996,144.429993,142.089996,143.940002,110.201805,1896400
2013-11-29,143.869995,144.270004,141.240005,141.669998,108.463867,1553300
2013-12-02,141.850006,142.500000,139.429993,139.699997,106.955650,1676600
2013-12-03,139.309998,139.699997,137.699997,138.770004,106.243637,1987300
2013-12-04,138.570007,138.679993,135.389999,136.229996,104.298973,2163400
2013-12-05,136.259995,137.559998,136.009995,136.660004,104.628166,1190800
2013-12-06,137.899994,138.500000,137.220001,138.190002,105.799561,1416600
2013-12-09,138.500000,139.289993,138.289993,138.929993,106.366104,1389100
2013-12-10,138.710007,139.860001,138.399994,139.309998,106.657082,1197900
2013-12-11,139.500000,139.500000,137.240005,137.460007,105.240677,1163200
2013-12-12,137.220001,138.679993,137.220001,137.979996,105.638756,1193900
2013-12-13,138.639999,139.199997,138.199997,139.029999,106.442696,1017100
2013-12-16,139.130005,140.410004,139.029999,140.050003,107.223595,1270700
2013-12-17,140.460007,140.990005,139.860001,140.850006,107.836098,1161700
2013-12-18,140.929993,143.990005,140.000000,143.729996,110.041054,2282800
2013-12-19,143.750000,143.750000,141.869995,142.990005,109.474480,1530400
2013-12-20,143.389999,144.929993,142.899994,144.210007,110.408546,1953600
2013-12-23,144.949997,146.000000,144.740005,145.059998,111.059265,1806100
2013-12-24,145.169998,146.279999,145.000000,146.139999,111.886124,726700
2013-12-26,146.339996,149.210007,146.179993,148.839996,113.953346,1498600
2013-12-27,149.259995,149.990005,147.520004,148.130005,113.409729,711400
2013-12-30,148.039993,148.770004,146.009995,146.979996,112.529251,835600
2013-12-31,147.309998,148.860001,147.309998,148.660004,113.815483,693000
2014-01-02,147.050003,147.789993,145.839996,146.070007,111.832573,1115900
2014-01-03,146.500000,147.330002,146.479996,147.059998,112.590492,843400
2014-01-06,147.300003,148.089996,146.100006,146.279999,111.993324,1134800
2014-01-07,149.000000,149.300003,147.500000,148.610001,113.777222,1684100
2014-01-08,148.389999,149.100006,147.710007,148.500000,113.692986,1222700
2014-01-09,149.000000,150.429993,148.539993,148.729996,113.869064,1646600
2014-01-10,148.990005,149.690002,147.550003,149.449997,114.420334,1245800
2014-01-13,153.699997,154.350006,150.509995,150.919998,115.545784,3449000
2014-01-14,151.130005,151.929993,149.190002,151.419998,115.928589,2575800
2014-01-15,151.419998,154.339996,151.100006,153.500000,117.521034,2294200
2014-01-16,153.000000,153.520004,152.619995,153.490005,117.513405,1378700
2014-01-17,153.729996,153.990005,153.009995,153.820007,117.766052,2016300
2014-01-21,154.000000,156.539993,153.789993,154.100006,117.980400,2274600
2014-01-22,155.000000,157.050003,154.259995,156.649994,119.932678,2646600
2014-01-23,157.110001,158.429993,150.300003,150.490005,115.216560,3944100
2014-01-24,151.330002,151.330002,146.679993,147.759995,113.126427,3496200
2014-01-27,148.119995,149.089996,145.119995,147.020004,112.559906,2851400
2014-01-28,147.009995,148.820007,146.800003,148.279999,113.524529,2676000
2014-01-29,147.139999,148.240005,146.500000,147.350006,112.812546,2501000
2014-01-30,148.589996,150.289993,147.669998,148.660004,113.815483,1931600
2014-01-31,147.070007,151.990005,145.940002,150.910004,115.538094,2618200
2014-02-03,150.539993,152.000000,147.419998,147.740005,113.111092,2307200
2014-02-04,147.789993,148.970001,144.690002,148.179993,113.448006,2205000
2014-02-05,147.740005,151.970001,147.429993,150.389999,115.139992,2728100
2014-02-06,149.729996,152.639999,149.500000,151.740005,116.173546,2073800
2014-02-07,151.899994,155.699997,151.059998,155.130005,118.768974,2072700
2014-02-10,154.750000,155.410004,153.509995,153.979996,117.888496,2375000
2014-02-11,154.570007,158.320007,154.179993,157.559998,120.629395,2242200
2014-02-12,158.710007,159.449997,157.970001,158.919998,121.670639,1851100
2014-02-13,157.660004,160.759995,156.539993,159.800003,122.344368,2461600
2014-02-14,159.800003,163.240005,159.309998,162.889999,124.710083,2556400
2014-02-18,161.529999,163.949997,161.529999,162.699997,124.564621,1985200
2014-02-19,162.600006,164.710007,162.009995,162.649994,124.526344,1762400
2014-02-20,163.000000,165.889999,162.919998,164.270004,125.766685,2112600
2014-02-21,165.000000,165.440002,163.369995,164.330002,125.812561,2377600
2014-02-24,165.619995,168.410004,164.800003,166.139999,127.198341,2534300
2014-02-25,166.580002,167.429993,163.100006,163.610001,125.261375,2278400
2014-02-26,163.300003,164.410004,160.809998,160.830002,123.132927,2691000
2014-02-27,160.399994,161.669998,159.509995,161.440002,124.630592,3075100
2014-02-28,161.149994,163.309998,161.149994,162.300003,125.294502,2232700
2014-03-03,160.820007,164.210007,160.520004,163.550003,126.259521,1709000
2014-03-04,164.289993,166.169998,164.289993,165.639999,127.873016,1748200
2014-03-05,166.229996,167.429993,165.500000,166.820007,128.783981,1889200
2014-03-06,166.850006,167.479996,166.399994,166.839996,128.799408,1378300
2014-03-07,167.500000,167.869995,165.970001,166.570007,128.590942,1403500
2014-03-10,165.690002,166.699997,165.110001,165.479996,127.749504,1377100
2014-03-11,165.369995,165.699997,163.720001,163.800003,126.452560,1738200
2014-03-12,163.470001,164.000000,162.000000,163.860001,126.498787,1503100
2014-03-13,164.529999,165.110001,162.320007,162.830002,125.703712,1404600
2014-03-14,162.539993,164.600006,162.149994,162.419998,125.387146,1386100
2014-03-17,163.440002,164.649994,163.080002,164.070007,126.661018,1466300
2014-03-18,164.850006,165.089996,163.850006,163.979996,126.591469,1652400
2014-03-19,164.369995,164.580002,160.009995,160.899994,124.213737,2068200
2014-03-20,161.119995,162.470001,159.369995,159.929993,123.464920,3228500
2014-03-21,161.000000,161.369995,157.399994,157.399994,121.511780,4247800
2014-03-24,158.529999,159.369995,157.009995,158.190002,122.121643,1997300
2014-03-25,158.750000,161.130005,158.580002,160.570007,123.958969,2099700
2014-03-26,160.839996,162.089996,159.619995,159.639999,123.240990,1299200
2014-03-27,159.289993,159.949997,158.020004,158.880005,122.654335,1857000
2014-03-28,159.529999,161.369995,159.240005,160.539993,123.935837,1191800
2014-03-31,162.250000,163.550003,161.600006,163.240005,126.020248,1458700
2014-04-01,163.520004,164.130005,162.529999,163.710007,126.383034,981900
2014-04-02,164.000000,164.770004,162.679993,164.699997,127.147308,1050300
2014-04-03,165.000000,165.130005,163.699997,163.750000,126.413925,1254600
2014-04-04,164.949997,164.949997,159.419998,159.610001,123.217896,1622500
2014-04-07,159.380005,160.610001,157.479996,157.740005,121.774261,1315200
2014-04-08,157.570007,157.800003,154.750000,156.649994,120.932739,1782800
2014-04-09,158.029999,159.949997,156.919998,158.830002,122.615692,1124300
2014-04-10,159.080002,159.649994,155.309998,155.429993,119.990929,1499300
2014-04-11,154.970001,155.389999,153.539993,153.820007,118.748047,2024200
2014-04-14,155.000000,157.160004,154.289993,155.820007,120.292000,1356100
2014-04-15,155.550003,157.589996,154.210007,157.389999,121.504066,1160500
2014-04-16,158.440002,159.470001,156.869995,159.440002,123.086662,1167900
2014-04-17,158.250000,160.490005,158.250000,160.250000,123.711952,1544900
2014-04-21,163.240005,163.240005,160.360001,161.490005,124.669205,1303700
2014-04-22,164.679993,164.710007,156.199997,156.690002,120.963654,2674100
2014-04-23,156.809998,162.429993,155.820007,161.979996,125.047523,2862400
2014-04-24,162.429993,162.589996,159.600006,160.619995,123.997581,1398300
2014-04-25,160.220001,161.490005,158.690002,161.089996,124.360359,1803400
2014-04-28,161.330002,162.270004,159.800003,161.369995,124.576569,1352700
2014-04-29,161.300003,162.529999,160.910004,161.990005,125.055260,1225900
2014-04-30,162.020004,164.380005,161.350006,164.139999,126.715027,1615800
2014-05-01,163.720001,164.839996,162.320007,162.850006,125.719078,1301700
2014-05-02,163.000000,164.110001,162.699997,163.899994,126.529739,1133100
2014-05-05,163.500000,165.369995,162.789993,165.119995,127.471527,945500
2014-05-06,164.660004,165.300003,163.190002,163.490005,126.213173,1026600
2014-05-07,164.000000,164.470001,162.570007,164.199997,126.761314,1173300
2014-05-08,164.179993,165.350006,163.639999,164.389999,126.908012,1024700
2014-05-09,164.149994,165.199997,163.380005,165.179993,127.517845,837900
2014-05-12,165.500000,167.169998,165.300003,166.919998,128.861115,1051900
2014-05-13,166.919998,167.979996,166.330002,167.639999,129.416992,968400
2014-05-14,167.990005,168.000000,164.850006,165.259995,127.579613,1165600
2014-05-15,164.820007,165.419998,162.770004,163.539993,126.251808,1061100
2014-05-16,163.690002,164.289993,162.009995,162.100006,125.140175,1739200
2014-05-19,162.149994,163.240005,161.699997,162.300003,125.294502,1460200
2014-05-20,162.490005,162.500000,159.889999,160.570007,123.958969,907600
2014-05-21,161.160004,162.080002,160.850006,161.889999,124.977974,859500
2014-05-22,162.070007,162.380005,161.259995,161.820007,124.924004,823200
2014-05-23,162.669998,163.240005,161.899994,162.639999,125.557037,1663400
2014-05-27,163.130005,163.229996,162.009995,162.949997,125.796341,1294500
2014-05-28,163.429993,164.600006,161.869995,162.100006,125.140175,1831500
2014-05-29,161.119995,163.389999,160.580002,163.149994,126.992645,1489200
2014-05-30,162.729996,163.960007,162.289993,163.649994,127.381882,2121200
2014-06-02,163.880005,164.410004,162.630005,164.110001,127.739952,1012600
2014-06-03,164.110001,164.479996,163.190002,163.889999,127.568642,850900
2014-06-04,163.490005,164.720001,162.990005,164.520004,128.059113,871300
2014-06-05,164.529999,166.509995,164.529999,166.330002,129.467896,996100
2014-06-06,166.529999,167.229996,166.350006,167.169998,130.121735,891000
2014-06-09,166.210007,168.869995,165.699997,168.080002,130.830093,1351000
2014-06-10,167.990005,168.070007,166.279999,167.339996,130.254135,1002700
2014-06-11,166.520004,166.940002,164.029999,164.529999,128.066818,1297500
2014-06-12,164.300003,164.759995,162.179993,162.639999,126.595718,857100
2014-06-13,162.960007,164.589996,162.660004,164.039993,127.685448,750200
2014-06-16,163.860001,165.630005,163.529999,165.139999,128.541672,889300
2014-06-17,165.000000,165.639999,163.550003,164.240005,127.841141,858100
2014-06-18,164.130005,164.220001,162.050003,163.789993,127.490852,1028200
2014-06-19,164.009995,165.619995,163.300003,164.199997,127.810028,1045800
2014-06-20,163.750000,165.699997,163.750000,165.399994,128.744019,1862900
2014-06-23,165.270004,165.809998,163.320007,163.949997,127.615356,829500
2014-06-24,163.279999,164.500000,162.460007,162.509995,126.494514,812500
2014-06-25,162.649994,162.910004,161.440002,162.449997,126.447784,988400
2014-06-26,162.809998,162.809998,160.509995,162.050003,126.136490,988400
2014-06-27,162.279999,162.929993,161.860001,162.699997,126.642448,1102200
2014-06-30,162.759995,162.830002,160.360001,160.729996,125.109024,1234500
2014-07-01,160.039993,161.770004,158.589996,160.639999,125.038933,1358200
2014-07-02,160.770004,160.880005,158.199997,158.979996,123.746811,1309800
2014-07-03,159.800003,160.380005,159.110001,159.899994,124.462898,687200
2014-07-07,159.250000,159.710007,157.710007,158.300003,123.217552,1164700
2014-07-08,158.440002,158.440002,156.960007,157.210007,122.369095,970900
2014-07-09,158.119995,158.729996,157.429993,157.929993,122.929527,827400
2014-07-10,156.229996,159.039993,156.229996,158.179993,123.124146,815700
2014-07-11,158.130005,160.619995,157.929993,160.309998,124.782082,1073600
2014-07-14,160.779999,161.979996,160.500000,161.809998,125.949615,1045100
2014-07-15,161.729996,163.490005,161.470001,162.619995,126.580154,1312000
2014-07-16,163.080002,163.460007,161.149994,161.550003,125.747307,947800
2014-07-17,161.110001,163.199997,160.559998,161.330002,125.576019,1190600
2014-07-18,161.820007,162.539993,161.059998,162.490005,126.478943,1074700
2014-07-21,162.000000,163.669998,161.190002,162.979996,126.860329,1201200
2014-07-22,164.500000,168.179993,164.389999,167.869995,130.666626,2174500
2014-07-23,167.759995,169.210007,167.220001,168.100006,130.845612,1808500
2014-07-24,168.529999,170.119995,167.820007,169.970001,132.301239,1617600
2014-07-25,169.330002,170.690002,169.190002,170.039993,132.355682,2112300
2014-07-28,169.990005,170.570007,168.300003,170.000000,132.324615,1989600
2014-07-29,170.500000,170.660004,169.240005,169.330002,131.803085,1063100
2014-07-30,170.240005,171.360001,168.839996,170.179993,132.464645,1077200
2014-07-31,169.080002,169.240005,166.970001,166.970001,129.966080,1935900
2014-08-01,166.720001,168.770004,166.190002,167.119995,130.082825,1535900
2014-08-04,167.559998,168.580002,167.029999,168.289993,130.993530,1196400
2014-08-05,167.789993,169.160004,166.559998,166.929993,129.934952,1218900
2014-08-06,166.080002,166.080002,162.710007,163.050003,126.914864,1883000
2014-08-07,164.279999,164.619995,162.520004,162.949997,126.836990,1087100
2014-08-08,163.110001,166.190002,163.100006,165.800003,129.055374,1196000
2014-08-11,166.860001,166.929993,166.000000,166.149994,129.327866,801800
2014-08-12,166.149994,167.149994,165.259995,165.779999,129.039856,779500
2014-08-13,166.149994,169.399994,166.149994,169.089996,131.616257,1079100
2014-08-14,169.339996,170.210007,168.860001,169.500000,131.935410,1030000
2014-08-15,169.910004,170.500000,167.940002,169.160004,131.670746,1062400
2014-08-18,170.199997,172.100006,170.039993,171.520004,133.507721,766400
2014-08-19,172.020004,172.399994,171.289993,172.130005,133.982529,841100
2014-08-20,172.149994,175.470001,172.130005,175.309998,136.457794,1351100
2014-08-21,174.919998,175.490005,174.179993,175.100006,136.294357,1088200
2014-08-22,174.710007,176.130005,174.360001,175.149994,136.333267,801400
2014-08-25,175.750000,177.070007,175.429993,176.529999,137.407394,866400
2014-08-26,176.970001,177.009995,176.039993,176.610001,137.469696,1036500
2014-08-27,176.990005,177.190002,176.000000,176.520004,137.399643,1115200
2014-08-28,174.669998,175.050003,173.740005,174.100006,136.544769,1455800
2014-08-29,174.759995,175.089996,173.750000,174.000000,136.466324,1532000
2014-09-02,175.139999,175.309998,173.070007,173.800003,136.309464,1547700
2014-09-03,174.940002,175.639999,173.210007,173.500000,136.074158,1454800
2014-09-04,173.990005,174.490005,172.759995,173.039993,135.713379,1109000
2014-09-05,173.169998,174.649994,172.369995,174.580002,136.921219,983600
2014-09-08,174.520004,175.570007,174.360001,174.770004,137.070267,926500
2014-09-09,175.600006,176.350006,174.839996,174.940002,137.203552,1418300
2014-09-10,174.960007,175.029999,173.720001,174.589996,136.929062,2210500
2014-09-11,174.380005,174.770004,173.580002,174.199997,136.623184,1299200
2014-09-12,174.169998,174.990005,173.710007,174.429993,136.803528,759400
2014-09-15,174.419998,175.779999,173.919998,175.600006,137.721161,678500
2014-09-16,175.130005,177.940002,175.020004,177.190002,138.968170,1186800
2014-09-17,177.779999,179.649994,177.449997,178.800003,140.230911,1152600
2014-09-18,179.369995,179.720001,178.300003,179.570007,140.834839,1040400
2014-09-19,180.490005,181.220001,180.220001,180.740005,141.752396,1896300
2014-09-22,179.720001,180.759995,178.759995,178.990005,140.379959,1097400
2014-09-23,178.529999,178.979996,175.919998,176.339996,138.301544,1451100
2014-09-24,176.279999,178.500000,176.279999,178.389999,139.909348,959400
2014-09-25,178.100006,178.740005,176.259995,177.440002,139.164291,1739100
2014-09-26,177.539993,182.270004,177.539993,181.580002,142.411209,1877700
2014-09-29,181.800003,182.789993,180.110001,181.360001,142.238708,1579900
2014-09-30,182.600006,184.089996,182.130005,182.779999,143.352371,1981200
2014-10-01,181.149994,181.149994,177.080002,177.889999,139.517181,1901400
2014-10-02,177.660004,178.300003,175.789993,176.350006,138.309418,1468900
2014-10-03,177.669998,179.339996,176.919998,178.339996,139.870132,2463700
2014-10-06,179.619995,179.699997,176.669998,176.919998,138.756424,1486300
2014-10-07,176.399994,176.559998,173.000000,173.020004,135.697723,1182700
2014-10-08,173.270004,176.550003,171.830002,176.350006,138.309418,1677600
2014-10-09,176.320007,176.559998,173.550003,174.550003,136.897644,1581500
2014-10-10,174.679993,176.779999,173.699997,174.470001,136.834915,1668600
2014-10-13,173.970001,176.449997,172.779999,172.880005,135.587875,1473800
2014-10-14,173.550003,177.750000,173.139999,176.110001,138.121155,1585300
2014-10-15,174.009995,176.020004,170.259995,175.190002,137.399612,2180500
2014-10-16,173.229996,176.729996,172.449997,174.720001,137.031006,1972800
2014-10-17,176.839996,177.889999,175.860001,176.240005,138.223114,2360100
2014-10-20,175.929993,176.369995,173.929993,175.529999,137.666260,2054900
2014-10-21,170.149994,173.850006,166.279999,172.610001,135.376129,4106600
2014-10-22,171.000000,177.839996,170.710007,176.009995,138.042740,3805700
2014-10-23,177.089996,181.630005,177.089996,180.669998,141.697540,2442900
2014-10-24,181.669998,181.759995,179.419998,181.330002,142.215149,1550700
2014-10-27,181.690002,183.100006,180.699997,183.000000,143.524933,1071400
2014-10-28,184.100006,185.550003,182.679993,185.550003,145.524872,1809200
2014-10-29,186.029999,186.779999,184.910004,186.429993,146.215012,1663700
2014-10-30,185.960007,189.619995,184.830002,189.289993,148.458069,1586100
2014-10-31,191.399994,191.919998,189.660004,190.570007,149.461990,1699900
2014-11-03,191.300003,191.929993,188.630005,190.750000,149.603134,1145900
2014-11-04,190.839996,192.940002,190.289993,190.789993,149.634537,1667900
2014-11-05,192.190002,192.339996,188.279999,189.729996,148.803162,1743800
2014-11-06,190.000000,190.470001,189.080002,189.880005,148.920853,995100
2014-11-07,189.380005,189.410004,184.910004,186.149994,145.995422,2569400
2014-11-10,186.460007,187.259995,185.759995,186.990005,146.654236,1296200
2014-11-11,187.000000,188.440002,186.740005,187.119995,146.756226,881400
2014-11-12,186.929993,187.820007,186.350006,186.869995,146.560120,789300
2014-11-13,187.179993,189.050003,186.929993,187.970001,147.422821,990600
2014-11-14,187.990005,188.000000,185.910004,186.600006,146.348389,1665700
2014-11-17,186.690002,187.179993,185.360001,185.509995,145.493439,1160900
2014-11-18,185.279999,187.240005,184.500000,186.559998,146.316986,1775200
2014-11-19,186.070007,186.759995,185.410004,186.000000,145.877792,1167500
2014-11-20,185.649994,185.979996,184.389999,185.559998,145.532700,1021600
2014-11-21,187.960007,188.279999,187.179993,187.929993,147.391495,1328200
2014-11-24,188.279999,189.259995,188.000000,188.820007,148.089493,1127000
2014-11-25,188.820007,190.039993,188.550003,188.669998,147.971848,1808100
2014-11-26,187.500000,189.550003,187.130005,189.149994,149.537155,1320600
2014-11-28,189.619995,192.580002,189.000000,191.559998,151.442474,940900
2014-12-01,190.929993,191.880005,190.020004,191.100006,151.078796,1538300
2014-12-02,190.669998,191.570007,189.320007,190.110001,150.296112,1659900
2014-12-03,190.199997,190.669998,189.649994,189.679993,149.956161,1383300
2014-12-04,189.979996,190.250000,188.470001,189.729996,149.995712,900100
2014-12-05,189.070007,190.179993,188.470001,189.869995,150.106354,1204300
2014-12-08,190.000000,190.610001,188.770004,189.850006,150.090546,1669000
2014-12-09,188.309998,190.750000,188.130005,190.619995,150.699295,1140800
2014-12-10,189.750000,190.699997,187.559998,187.910004,148.556885,1244000
2014-12-11,188.759995,190.399994,188.039993,189.250000,149.616226,1170600
2014-12-12,187.279999,188.039993,184.779999,185.179993,146.398575,1204600
2014-12-15,185.589996,187.259995,183.059998,184.210007,145.631744,1308200
2014-12-16,184.000000,188.429993,183.990005,185.389999,146.564621,1228600
2014-12-17,185.389999,185.929993,182.410004,185.149994,146.374863,1482600
2014-12-18,187.550003,191.720001,186.039993,191.639999,151.505676,1670500
2014-12-19,191.550003,194.240005,191.009995,192.850006,152.462311,2609100
2014-12-22,193.399994,196.960007,193.399994,196.449997,155.308365,1105500
